mereni_id,sensor_id,casova_znamka,hodnota,jednotka
6400,18,2025-03-27 07:15:36,54.87,%
5507,15,2025-04-07 20:15:36,17.9,°C
6695,19,2025-03-18 04:15:36,263.02,lux
1614,5,2025-03-27 01:15:36,423.93,ppm
221,1,2025-04-02 06:15:36,615.73,lux
906,3,2025-03-30 13:15:36,89.22,%
6316,18,2025-03-16 19:15:36,49.23,%
2057,6,2025-04-02 02:15:36,15.56,°C
4680,13,2025-04-04 01:15:36,21.73,%
259,1,2025-04-03 20:15:36,261.1,lux
550,2,2025-03-31 15:15:36,30.13,°C
2790,8,2025-04-01 23:15:36,15.62,°C
6347,18,2025-03-20 16:15:36,69.37,%
1559,5,2025-03-20 04:15:36,919.42,ppm
2310,7,2025-03-22 01:15:36,23.07,%
3641,10,2025-04-06 18:15:36,57.02,dB
6023,17,2025-03-26 04:15:36,24.98,°C
7031,20,2025-03-14 04:15:36,690.87,ppm
1692,5,2025-04-02 05:15:36,945.79,ppm
972,3,2025-04-02 21:15:36,28.19,%
6322,18,2025-03-17 13:15:36,88.74,%
131,1,2025-03-25 16:15:36,633.7,lux
2105,6,2025-04-04 02:15:36,15.0,°C
6778,19,2025-03-28 13:15:36,1000.0,lux
6143,17,2025-04-03 16:15:36,29.95,°C
4312,12,2025-04-04 01:15:36,400.0,ppm
479,2,2025-03-23 04:15:36,26.16,°C
5504,15,2025-04-07 17:15:36,23.78,°C
2773,8,2025-04-01 06:15:36,24.56,°C
4647,13,2025-04-02 16:15:36,62.4,%
2115,6,2025-04-04 12:15:36,35.0,°C
7148,20,2025-03-28 19:15:36,729.63,ppm
3220,9,2025-04-04 13:15:36,2000.0,ppm
4786,14,2025-03-09 13:15:36,952.92,lux
7017,20,2025-03-12 10:15:36,1886.18,ppm
1845,6,2025-03-09 22:15:36,16.6,°C
628,2,2025-04-03 21:15:36,17.7,°C
1637,5,2025-03-29 22:15:36,458.74,ppm
7030,20,2025-03-14 01:15:36,441.04,ppm
2875,8,2025-04-05 12:15:36,34.89,°C
4779,13,2025-04-08 04:15:36,33.39,%
159,1,2025-03-29 04:15:36,220.22,lux
6940,19,2025-04-06 05:15:36,322.37,lux
3454,10,2025-03-27 01:15:36,30.0,dB
3863,11,2025-03-31 16:15:36,1598.87,ppm
2,1,2025-03-09 13:15:36,969.37,lux
7067,20,2025-03-18 16:15:36,1538.5,ppm
7285,20,2025-04-05 06:15:36,1349.97,ppm
1989,6,2025-03-27 22:15:36,15.29,°C
5323,15,2025-03-30 16:15:36,33.25,°C
1650,5,2025-03-31 11:15:36,2000.0,ppm
2006,6,2025-03-30 01:15:36,15.67,°C
5517,15,2025-04-08 06:15:36,26.26,°C
4909,14,2025-03-24 22:15:36,68.78,lux
4716,13,2025-04-05 13:15:36,88.47,%
774,3,2025-03-14 01:15:36,23.25,%
7096,20,2025-03-22 07:15:36,1165.6,ppm
4689,13,2025-04-04 10:15:36,73.0,%
6671,19,2025-03-15 04:15:36,256.02,lux
365,1,2025-04-08 06:15:36,534.51,lux
3260,9,2025-04-06 05:15:36,1135.56,ppm
2952,9,2025-03-10 07:15:36,1516.44,ppm
71,1,2025-03-18 04:15:36,259.03,lux
6485,18,2025-04-02 14:15:36,90.0,%
7275,20,2025-04-04 20:15:36,914.91,ppm
7202,20,2025-04-01 19:15:36,999.4,ppm
952,3,2025-04-02 01:15:36,21.94,%
5720,16,2025-04-01 09:15:36,25.96,°C
1319,4,2025-04-02 00:15:36,15.0,°C
3627,10,2025-04-06 04:15:36,41.25,dB
575,2,2025-04-01 16:15:36,32.49,°C
5636,16,2025-03-23 19:15:36,24.0,°C
5954,17,2025-03-17 13:15:36,35.0,°C
2919,8,2025-04-07 08:15:36,30.29,°C
1613,5,2025-03-26 22:15:36,551.97,ppm
1879,6,2025-03-14 04:15:36,16.63,°C
4818,14,2025-03-13 13:15:36,897.01,lux
2566,7,2025-04-07 23:15:36,20.33,%
7084,20,2025-03-20 19:15:36,928.22,ppm
5779,16,2025-04-03 20:15:36,20.06,°C
3712,11,2025-03-13 07:15:36,1221.91,ppm
2923,8,2025-04-07 12:15:36,34.32,°C
7301,20,2025-04-05 22:15:36,473.65,ppm
4678,13,2025-04-03 23:15:36,23.54,%
5947,17,2025-03-16 16:15:36,28.2,°C
1804,5,2025-04-06 21:15:36,538.3,ppm
5950,17,2025-03-17 01:15:36,15.0,°C
4504,13,2025-03-20 07:15:36,66.7,%
1413,4,2025-04-05 22:15:36,17.08,°C
1344,4,2025-04-03 01:15:36,17.17,°C
4409,12,2025-04-08 02:15:36,534.61,ppm
839,3,2025-03-22 04:15:36,41.19,%
728,2,2025-04-08 01:15:36,15.87,°C
2064,6,2025-04-02 09:15:36,31.74,°C
5338,15,2025-03-31 19:15:36,20.62,°C
4185,12,2025-03-26 10:15:36,1802.2,ppm
5714,16,2025-04-01 03:15:36,18.64,°C
3685,11,2025-03-09 22:15:36,537.77,ppm
3618,10,2025-04-05 19:15:36,50.75,dB
6546,18,2025-04-05 03:15:36,29.13,%
3991,11,2025-04-06 00:15:36,400.0,ppm
4892,14,2025-03-22 19:15:36,325.4,lux
5794,16,2025-04-04 11:15:36,35.0,°C
1316,4,2025-04-01 21:15:36,15.58,°C
1347,4,2025-04-03 04:15:36,15.0,°C
6583,18,2025-04-06 16:15:36,70.54,%
5153,15,2025-03-09 10:15:36,35.0,°C
596,2,2025-04-02 13:15:36,32.89,°C
4772,13,2025-04-07 21:15:36,27.3,%
5044,14,2025-04-03 21:15:36,134.54,lux
2389,7,2025-03-31 14:15:36,90.0,%
962,3,2025-04-02 11:15:36,90.0,%
5520,15,2025-04-08 09:15:36,27.25,°C
4600,13,2025-03-31 17:15:36,72.45,%
5801,16,2025-04-04 18:15:36,25.74,°C
4692,13,2025-04-04 13:15:36,90.0,%
367,1,2025-04-08 08:15:36,766.81,lux
7281,20,2025-04-05 02:15:36,467.88,ppm
5315,15,2025-03-29 16:15:36,28.03,°C
3198,9,2025-04-03 15:15:36,1433.18,ppm
1331,4,2025-04-02 12:15:36,35.0,°C
1183,4,2025-03-19 04:15:36,21.84,°C
1886,6,2025-03-15 01:15:36,15.77,°C
4767,13,2025-04-07 16:15:36,63.92,%
577,2,2025-04-01 18:15:36,25.59,°C
877,3,2025-03-26 22:15:36,23.41,%
3868,11,2025-03-31 21:15:36,739.21,ppm
4081,12,2025-03-13 10:15:36,2000.0,ppm
65,1,2025-03-17 10:15:36,1000.0,lux
4747,13,2025-04-06 20:15:36,38.02,%
3870,11,2025-03-31 23:15:36,469.82,ppm
5480,15,2025-04-06 17:15:36,30.62,°C
6301,18,2025-03-14 22:15:36,24.14,%
6149,17,2025-04-03 22:15:36,15.0,°C
3984,11,2025-04-05 17:15:36,1248.97,ppm
3483,10,2025-03-30 16:15:36,72.29,dB
4048,11,2025-04-08 09:15:36,2000.0,ppm
1430,4,2025-04-06 15:15:36,31.18,°C
3771,11,2025-03-20 16:15:36,1760.29,ppm
717,2,2025-04-07 14:15:36,34.04,°C
6984,19,2025-04-08 01:15:36,15.89,lux
1564,5,2025-03-20 19:15:36,1080.73,ppm
6787,19,2025-03-29 16:15:36,823.23,lux
6124,17,2025-04-02 21:15:36,18.31,°C
4284,12,2025-04-02 21:15:36,696.04,ppm
5835,16,2025-04-06 04:15:36,20.37,°C
2555,7,2025-04-07 12:15:36,82.19,%
311,1,2025-04-06 00:15:36,0.0,lux
1587,5,2025-03-23 16:15:36,1628.23,ppm
4932,14,2025-03-27 19:15:36,289.38,lux
1095,3,2025-04-08 00:15:36,21.47,%
7188,20,2025-04-01 05:15:36,1203.61,ppm
5565,16,2025-03-14 22:15:36,16.39,°C
5033,14,2025-04-03 10:15:36,1000.0,lux
4672,13,2025-04-03 17:15:36,53.61,%
475,2,2025-03-22 16:15:36,34.93,°C
7106,20,2025-03-23 13:15:36,1896.27,ppm
7162,20,2025-03-30 13:15:36,1961.44,ppm
1208,4,2025-03-22 07:15:36,25.76,°C
5067,14,2025-04-04 20:15:36,250.78,lux
565,2,2025-04-01 06:15:36,28.0,°C
4644,13,2025-04-02 13:15:36,90.0,%
6824,19,2025-04-01 09:15:36,901.11,lux
6452,18,2025-04-01 05:15:36,50.4,%
1836,5,2025-04-08 05:15:36,1028.84,ppm
7256,20,2025-04-04 01:15:36,505.01,ppm
4684,13,2025-04-04 05:15:36,42.73,%
4417,13,2025-03-09 10:15:36,87.55,%
4811,14,2025-03-12 16:15:36,806.74,lux
4765,13,2025-04-07 14:15:36,76.83,%
2080,6,2025-04-03 01:15:36,15.0,°C
2234,7,2025-03-12 13:15:36,90.0,%
2235,7,2025-03-12 16:15:36,63.72,%
1481,5,2025-03-10 10:15:36,2000.0,ppm
2579,8,2025-03-09 16:15:36,30.84,°C
5179,15,2025-03-12 16:15:36,29.63,°C
1830,5,2025-04-07 23:15:36,428.06,ppm
6242,17,2025-04-07 19:15:36,20.31,°C
1207,4,2025-03-22 04:15:36,18.6,°C
2554,7,2025-04-07 11:15:36,90.0,%
5040,14,2025-04-03 17:15:36,653.53,lux
3867,11,2025-03-31 20:15:36,825.56,ppm
5676,16,2025-03-28 19:15:36,22.46,°C
4562,13,2025-03-27 13:15:36,90.0,%
4979,14,2025-04-01 04:15:36,259.74,lux
6354,18,2025-03-21 13:15:36,90.0,%
7318,20,2025-04-06 15:15:36,1985.24,ppm
1834,5,2025-04-08 03:15:36,652.53,ppm
1732,5,2025-04-03 21:15:36,612.16,ppm
5796,16,2025-04-04 13:15:36,34.29,°C
843,3,2025-03-22 16:15:36,64.36,%
2492,7,2025-04-04 21:15:36,28.16,%
6885,19,2025-04-03 22:15:36,68.2,lux
818,3,2025-03-19 13:15:36,90.0,%
6275,18,2025-03-11 16:15:36,69.58,%
6817,19,2025-04-01 02:15:36,53.83,lux
5817,16,2025-04-05 10:15:36,30.92,°C
5617,16,2025-03-21 10:15:36,33.09,°C
7047,20,2025-03-16 04:15:36,800.97,ppm
1575,5,2025-03-22 04:15:36,837.31,ppm
6156,17,2025-04-04 05:15:36,23.42,°C
6598,18,2025-04-07 07:15:36,60.17,%
4815,14,2025-03-13 04:15:36,257.68,lux
1417,4,2025-04-06 02:15:36,16.43,°C
1502,5,2025-03-13 01:15:36,403.71,ppm
3664,10,2025-04-07 17:15:36,69.88,dB
3963,11,2025-04-04 20:15:36,803.94,ppm
687,2,2025-04-06 08:15:36,29.28,°C
6727,19,2025-03-22 04:15:36,229.81,lux
7283,20,2025-04-05 04:15:36,957.35,ppm
4519,13,2025-03-22 04:15:36,38.81,%
2082,6,2025-04-03 03:15:36,19.01,°C
3353,10,2025-03-14 10:15:36,89.66,dB
2259,7,2025-03-15 16:15:36,53.62,%
6513,18,2025-04-03 18:15:36,50.81,%
2372,7,2025-03-29 19:15:36,43.42,%
1246,4,2025-03-27 01:15:36,15.0,°C
6130,17,2025-04-03 03:15:36,15.32,°C
7220,20,2025-04-02 13:15:36,1629.64,ppm
510,2,2025-03-27 01:15:36,15.0,°C
2899,8,2025-04-06 12:15:36,33.99,°C
5386,15,2025-04-02 19:15:36,22.46,°C
619,2,2025-04-03 12:15:36,35.0,°C
2544,7,2025-04-07 01:15:36,20.54,%
3569,10,2025-04-03 18:15:36,61.35,dB
2436,7,2025-04-02 13:15:36,85.53,%
310,1,2025-04-05 23:15:36,16.69,lux
4930,14,2025-03-27 13:15:36,968.88,lux
5666,16,2025-03-27 13:15:36,29.68,°C
1595,5,2025-03-24 16:15:36,1221.93,ppm
4894,14,2025-03-23 01:15:36,16.83,lux
6026,17,2025-03-26 13:15:36,35.0,°C
3457,10,2025-03-27 10:15:36,90.0,dB
2832,8,2025-04-03 17:15:36,25.04,°C
4570,13,2025-03-28 13:15:36,88.93,%
6207,17,2025-04-06 08:15:36,28.8,°C
4398,12,2025-04-07 15:15:36,1595.44,ppm
2703,8,2025-03-25 04:15:36,24.02,°C
5151,14,2025-04-08 08:15:36,920.69,lux
316,1,2025-04-06 05:15:36,371.37,lux
6172,17,2025-04-04 21:15:36,18.17,°C
4880,14,2025-03-21 07:15:36,690.33,lux
1279,4,2025-03-31 04:15:36,20.38,°C
343,1,2025-04-07 08:15:36,768.37,lux
6929,19,2025-04-05 18:15:36,496.64,lux
6184,17,2025-04-05 09:15:36,35.0,°C
3932,11,2025-04-03 13:15:36,2000.0,ppm
1731,5,2025-04-03 20:15:36,782.12,ppm
5305,15,2025-03-28 10:15:36,32.79,°C
3610,10,2025-04-05 11:15:36,85.28,dB
2433,7,2025-04-02 10:15:36,85.11,%
3810,11,2025-03-25 13:15:36,2000.0,ppm
1682,5,2025-04-01 19:15:36,990.54,ppm
2426,7,2025-04-02 03:15:36,31.81,%
4258,12,2025-04-01 19:15:36,1134.39,ppm
3219,9,2025-04-04 12:15:36,1852.94,ppm
993,3,2025-04-03 18:15:36,53.64,%
5697,16,2025-03-31 10:15:36,32.31,°C
5931,17,2025-03-14 16:15:36,27.1,°C
4336,12,2025-04-05 01:15:36,400.0,ppm
2053,6,2025-04-01 22:15:36,15.26,°C
2495,7,2025-04-05 00:15:36,20.0,%
4596,13,2025-03-31 13:15:36,90.0,%
2016,6,2025-03-31 07:15:36,27.05,°C
3001,9,2025-03-16 10:15:36,1531.71,ppm
1952,6,2025-03-23 07:15:36,31.07,°C
42,1,2025-03-14 13:15:36,999.81,lux
6095,17,2025-04-01 16:15:36,30.22,°C
2395,7,2025-03-31 20:15:36,37.19,%
3057,9,2025-03-23 10:15:36,1787.67,ppm
3747,11,2025-03-17 16:15:36,1251.67,ppm
6673,19,2025-03-15 10:15:36,967.44,lux
1276,4,2025-03-30 19:15:36,22.73,°C
6441,18,2025-03-31 18:15:36,44.55,%
284,1,2025-04-04 21:15:36,128.32,lux
6141,17,2025-04-03 14:15:36,32.03,°C
4172,12,2025-03-24 19:15:36,976.99,ppm
757,3,2025-03-11 22:15:36,25.91,%
6378,18,2025-03-24 13:15:36,89.38,%
399,2,2025-03-13 04:15:36,19.77,°C
74,1,2025-03-18 13:15:36,1000.0,lux
3192,9,2025-04-03 09:15:36,1891.46,ppm
663,2,2025-04-05 08:15:36,29.9,°C
5591,16,2025-03-18 04:15:36,18.89,°C
2126,6,2025-04-04 23:15:36,16.18,°C
2199,6,2025-04-08 00:15:36,15.0,°C
3659,10,2025-04-07 12:15:36,90.0,dB
4199,12,2025-03-28 04:15:36,559.39,ppm
7103,20,2025-03-23 04:15:36,808.21,ppm
1080,3,2025-04-07 09:15:36,86.53,%
7129,20,2025-03-26 10:15:36,1929.44,ppm
5659,16,2025-03-26 16:15:36,34.14,°C
6089,17,2025-04-01 10:15:36,34.55,°C
1768,5,2025-04-05 09:15:36,1734.63,ppm
6315,18,2025-03-16 16:15:36,80.48,%
3265,9,2025-04-06 10:15:36,2000.0,ppm
2851,8,2025-04-04 12:15:36,33.08,°C
5756,16,2025-04-02 21:15:36,16.06,°C
7186,20,2025-04-01 03:15:36,677.88,ppm
923,3,2025-03-31 20:15:36,38.0,%
1457,4,2025-04-07 18:15:36,26.88,°C
6748,19,2025-03-24 19:15:36,389.8,lux
4514,13,2025-03-21 13:15:36,80.5,%
2533,7,2025-04-06 14:15:36,90.0,%
6553,18,2025-04-05 10:15:36,88.7,%
5750,16,2025-04-02 15:15:36,28.94,°C
924,3,2025-03-31 21:15:36,28.13,%
5657,16,2025-03-26 10:15:36,35.0,°C
2063,6,2025-04-02 08:15:36,31.17,°C
6616,18,2025-04-08 01:15:36,21.19,%
6403,18,2025-03-27 16:15:36,69.85,%
521,2,2025-03-28 10:15:36,28.04,°C
5509,15,2025-04-07 22:15:36,15.97,°C
3077,9,2025-03-25 22:15:36,546.49,ppm
4621,13,2025-04-01 14:15:36,81.44,%
3237,9,2025-04-05 06:15:36,1320.89,ppm
913,3,2025-03-31 10:15:36,87.44,%
1307,4,2025-04-01 12:15:36,35.0,°C
1448,4,2025-04-07 09:15:36,33.95,°C
1668,5,2025-04-01 05:15:36,942.82,ppm
2803,8,2025-04-02 12:15:36,35.0,°C
4583,13,2025-03-30 04:15:36,37.48,%
3939,11,2025-04-03 20:15:36,772.04,ppm
2601,8,2025-03-12 10:15:36,27.34,°C
6492,18,2025-04-02 21:15:36,27.51,%
1497,5,2025-03-12 10:15:36,2000.0,ppm
3553,10,2025-04-03 02:15:36,35.2,dB
2604,8,2025-03-12 19:15:36,19.75,°C
5008,14,2025-04-02 09:15:36,895.19,lux
210,1,2025-04-01 19:15:36,513.37,lux
4061,12,2025-03-10 22:15:36,545.21,ppm
4749,13,2025-04-06 22:15:36,22.55,%
3825,11,2025-03-27 10:15:36,1765.98,ppm
6613,18,2025-04-07 22:15:36,21.66,%
2764,8,2025-03-31 21:15:36,16.8,°C
4782,13,2025-04-08 07:15:36,65.93,%
7091,20,2025-03-21 16:15:36,1523.7,ppm
2323,7,2025-03-23 16:15:36,75.82,%
672,2,2025-04-05 17:15:36,21.87,°C
5079,14,2025-04-05 08:15:36,775.08,lux
378,2,2025-03-10 13:15:36,35.0,°C
1020,3,2025-04-04 21:15:36,31.53,%
4523,13,2025-03-22 16:15:36,76.1,%
5320,15,2025-03-30 07:15:36,29.08,°C
6650,19,2025-03-12 13:15:36,1000.0,lux
3419,10,2025-03-22 16:15:36,65.31,dB
1058,3,2025-04-06 11:15:36,90.0,%
4966,14,2025-03-31 15:15:36,833.43,lux
2167,6,2025-04-06 16:15:36,27.57,°C
6906,19,2025-04-04 19:15:36,381.25,lux
3676,10,2025-04-08 05:15:36,52.62,dB
88,1,2025-03-20 07:15:36,650.1,lux
3479,10,2025-03-30 04:15:36,50.19,dB
6857,19,2025-04-02 18:15:36,507.57,lux
400,2,2025-03-13 07:15:36,31.0,°C
935,3,2025-04-01 08:15:36,75.69,%
5537,16,2025-03-11 10:15:36,30.11,°C
3158,9,2025-04-01 23:15:36,431.93,ppm
4262,12,2025-04-01 23:15:36,415.01,ppm
5160,15,2025-03-10 07:15:36,24.47,°C
4131,12,2025-03-19 16:15:36,1561.11,ppm
1701,5,2025-04-02 14:15:36,1959.19,ppm
5871,16,2025-04-07 16:15:36,28.09,°C
6509,18,2025-04-03 14:15:36,74.88,%
2878,8,2025-04-05 15:15:36,29.93,°C
1055,3,2025-04-06 08:15:36,68.51,%
5217,15,2025-03-17 10:15:36,34.64,°C
4589,13,2025-03-30 22:15:36,23.55,%
123,1,2025-03-24 16:15:36,855.21,lux
3680,10,2025-04-08 09:15:36,80.53,dB
6698,19,2025-03-18 13:15:36,1000.0,lux
6786,19,2025-03-29 13:15:36,941.56,lux
5176,15,2025-03-12 07:15:36,32.56,°C
2608,8,2025-03-13 07:15:36,21.5,°C
6043,17,2025-03-28 16:15:36,35.0,°C
4449,13,2025-03-13 10:15:36,89.41,%
4654,13,2025-04-02 23:15:36,22.51,%
2994,9,2025-03-15 13:15:36,1930.88,ppm
6155,17,2025-04-04 04:15:36,21.45,°C
6506,18,2025-04-03 11:15:36,86.52,%
1929,6,2025-03-20 10:15:36,35.0,°C
3582,10,2025-04-04 07:15:36,76.79,dB
5576,16,2025-03-16 07:15:36,22.19,°C
3471,10,2025-03-29 04:15:36,44.59,dB
3032,9,2025-03-20 07:15:36,1314.44,ppm
6638,19,2025-03-11 01:15:36,14.8,lux
6425,18,2025-03-30 10:15:36,80.61,%
4501,13,2025-03-19 22:15:36,22.32,%
6606,18,2025-04-07 15:15:36,66.18,%
4946,14,2025-03-29 13:15:36,1000.0,lux
5170,15,2025-03-11 13:15:36,30.75,°C
3604,10,2025-04-05 05:15:36,52.24,dB
197,1,2025-04-01 06:15:36,455.81,lux
7079,20,2025-03-20 04:15:36,844.7,ppm
3467,10,2025-03-28 16:15:36,71.91,dB
2944,8,2025-04-08 09:15:36,31.46,°C
6696,19,2025-03-18 07:15:36,561.46,lux
6137,17,2025-04-03 10:15:36,35.0,°C
5124,14,2025-04-07 05:15:36,368.01,lux
2836,8,2025-04-03 21:15:36,17.39,°C
254,1,2025-04-03 15:15:36,941.68,lux
4386,12,2025-04-07 03:15:36,608.67,ppm
2949,9,2025-03-09 22:15:36,497.7,ppm
7068,20,2025-03-18 19:15:36,972.51,ppm
2136,6,2025-04-05 09:15:36,30.23,°C
3048,9,2025-03-22 07:15:36,1359.74,ppm
1708,5,2025-04-02 21:15:36,754.83,ppm
2988,9,2025-03-14 19:15:36,1002.22,ppm
994,3,2025-04-03 19:15:36,42.81,%
6890,19,2025-04-04 03:15:36,145.03,lux
1442,4,2025-04-07 03:15:36,20.03,°C
3423,10,2025-03-23 04:15:36,46.92,dB
4301,12,2025-04-03 14:15:36,1812.64,ppm
3107,9,2025-03-29 16:15:36,1393.1,ppm
4119,12,2025-03-18 04:15:36,763.62,ppm
4888,14,2025-03-22 07:15:36,730.71,lux
185,1,2025-03-31 18:15:36,488.83,lux
602,2,2025-04-02 19:15:36,20.35,°C
2866,8,2025-04-05 03:15:36,17.38,°C
3674,10,2025-04-08 03:15:36,41.97,dB
1957,6,2025-03-23 22:15:36,15.0,°C
1326,4,2025-04-02 07:15:36,22.14,°C
5658,16,2025-03-26 13:15:36,34.51,°C
1874,6,2025-03-13 13:15:36,35.0,°C
2917,8,2025-04-07 06:15:36,24.56,°C
2831,8,2025-04-03 16:15:36,24.89,°C
332,1,2025-04-06 21:15:36,133.31,lux
6903,19,2025-04-04 16:15:36,781.68,lux
759,3,2025-03-12 04:15:36,34.28,%
1512,5,2025-03-14 07:15:36,1379.81,ppm
3903,11,2025-04-02 08:15:36,1867.05,ppm
4382,12,2025-04-06 23:15:36,434.79,ppm
5997,17,2025-03-22 22:15:36,18.22,°C
7155,20,2025-03-29 16:15:36,1538.32,ppm
3979,11,2025-04-05 12:15:36,2000.0,ppm
2501,7,2025-04-05 06:15:36,58.14,%
5394,15,2025-04-03 03:15:36,18.2,°C
2370,7,2025-03-29 13:15:36,90.0,%
6119,17,2025-04-02 16:15:36,31.66,°C
245,1,2025-04-03 06:15:36,439.99,lux
2903,8,2025-04-06 16:15:36,28.29,°C
1106,4,2025-03-09 13:15:36,31.06,°C
1161,4,2025-03-16 10:15:36,25.25,°C
3595,10,2025-04-04 20:15:36,50.67,dB
4563,13,2025-03-27 16:15:36,66.0,%
467,2,2025-03-21 16:15:36,31.84,°C
4900,14,2025-03-23 19:15:36,392.97,lux
4757,13,2025-04-07 06:15:36,46.77,%
2591,8,2025-03-11 04:15:36,22.47,°C
1085,3,2025-04-07 14:15:36,88.57,%
3100,9,2025-03-28 19:15:36,1050.52,ppm
3366,10,2025-03-16 01:15:36,37.08,dB
2884,8,2025-04-05 21:15:36,18.75,°C
127,1,2025-03-25 04:15:36,225.24,lux
4333,12,2025-04-04 22:15:36,545.46,ppm
1551,5,2025-03-19 04:15:36,791.99,ppm
4178,12,2025-03-25 13:15:36,2000.0,ppm
1021,3,2025-04-04 22:15:36,25.98,%
4034,11,2025-04-07 19:15:36,711.04,ppm
4399,12,2025-04-07 16:15:36,1772.81,ppm
1353,4,2025-04-03 10:15:36,35.0,°C
5250,15,2025-03-21 13:15:36,35.0,°C
1440,4,2025-04-07 01:15:36,16.47,°C
1031,3,2025-04-05 08:15:36,70.63,%
3859,11,2025-03-31 12:15:36,1855.2,ppm
2169,6,2025-04-06 18:15:36,24.41,°C
6125,17,2025-04-02 22:15:36,18.84,°C
736,2,2025-04-08 09:15:36,33.59,°C
4864,14,2025-03-19 07:15:36,544.4,lux
6504,18,2025-04-03 09:15:36,68.82,%
828,3,2025-03-20 19:15:36,43.54,%
516,2,2025-03-27 19:15:36,24.1,°C
344,1,2025-04-07 09:15:36,810.28,lux
6046,17,2025-03-29 01:15:36,15.0,°C
2361,7,2025-03-28 10:15:36,76.53,%
3076,9,2025-03-25 19:15:36,1173.47,ppm
5759,16,2025-04-03 00:15:36,15.0,°C
2872,8,2025-04-05 09:15:36,33.54,°C
3018,9,2025-03-18 13:15:36,1414.03,ppm
2371,7,2025-03-29 16:15:36,71.37,%
7357,20,2025-04-08 06:15:36,1236.74,ppm
5770,16,2025-04-03 11:15:36,29.03,°C
4156,12,2025-03-22 19:15:36,971.38,ppm
3034,9,2025-03-20 13:15:36,1778.96,ppm
4075,12,2025-03-12 16:15:36,1528.65,ppm
682,2,2025-04-06 03:15:36,15.9,°C
2443,7,2025-04-02 20:15:36,32.65,%
1869,6,2025-03-12 22:15:36,15.0,°C
3947,11,2025-04-04 04:15:36,843.01,ppm
1219,4,2025-03-23 16:15:36,27.49,°C
3261,9,2025-04-06 06:15:36,1171.43,ppm
6836,19,2025-04-01 21:15:36,129.22,lux
2468,7,2025-04-03 21:15:36,30.37,%
3045,9,2025-03-21 22:15:36,543.42,ppm
2739,8,2025-03-29 16:15:36,34.66,°C
4924,14,2025-03-26 19:15:36,423.0,lux
5122,14,2025-04-07 03:15:36,140.06,lux
2013,6,2025-03-30 22:15:36,15.08,°C
3807,11,2025-03-25 04:15:36,802.78,ppm
2502,7,2025-04-05 07:15:36,70.26,%
6678,19,2025-03-16 01:15:36,15.51,lux
1409,4,2025-04-05 18:15:36,24.19,°C
5058,14,2025-04-04 11:15:36,984.88,lux
1048,3,2025-04-06 01:15:36,20.0,%
5474,15,2025-04-06 11:15:36,32.93,°C
578,2,2025-04-01 19:15:36,24.14,°C
3410,10,2025-03-21 13:15:36,90.0,dB
151,1,2025-03-28 04:15:36,256.26,lux
1362,4,2025-04-03 19:15:36,23.71,°C
3325,10,2025-03-10 22:15:36,37.77,dB
3649,10,2025-04-07 02:15:36,36.68,dB
7130,20,2025-03-26 13:15:36,2000.0,ppm
5034,14,2025-04-03 11:15:36,1000.0,lux
1355,4,2025-04-03 12:15:36,32.98,°C
270,1,2025-04-04 07:15:36,637.64,lux
1964,6,2025-03-24 19:15:36,23.86,°C
445,2,2025-03-18 22:15:36,15.0,°C
6918,19,2025-04-05 07:15:36,790.57,lux
414,2,2025-03-15 01:15:36,17.3,°C
7071,20,2025-03-19 04:15:36,896.47,ppm
3029,9,2025-03-19 22:15:36,481.32,ppm
665,2,2025-04-05 10:15:36,31.26,°C
5811,16,2025-04-05 04:15:36,22.21,°C
1576,5,2025-03-22 07:15:36,1402.04,ppm
1612,5,2025-03-26 19:15:36,837.73,ppm
411,2,2025-03-14 16:15:36,32.13,°C
2788,8,2025-04-01 21:15:36,15.61,°C
3249,9,2025-04-05 18:15:36,1227.48,ppm
2752,8,2025-03-31 07:15:36,31.93,°C
5006,14,2025-04-02 07:15:36,549.21,lux
3813,11,2025-03-25 22:15:36,463.74,ppm
723,2,2025-04-07 20:15:36,17.3,°C
6180,17,2025-04-05 05:15:36,24.38,°C
4942,14,2025-03-29 01:15:36,16.69,lux
6950,19,2025-04-06 15:15:36,913.52,lux
7168,20,2025-03-31 07:15:36,1391.04,ppm
5492,15,2025-04-07 05:15:36,24.7,°C
2168,6,2025-04-06 17:15:36,24.12,°C
4611,13,2025-04-01 04:15:36,37.75,%
2214,7,2025-03-10 01:15:36,20.23,%
2416,7,2025-04-01 17:15:36,65.8,%
7003,20,2025-03-10 16:15:36,1714.36,ppm
2267,7,2025-03-16 16:15:36,59.61,%
5522,16,2025-03-09 13:15:36,32.37,°C
6357,18,2025-03-21 22:15:36,29.99,%
383,2,2025-03-11 04:15:36,15.75,°C
267,1,2025-04-04 04:15:36,290.81,lux
976,3,2025-04-03 01:15:36,20.0,%
6796,19,2025-03-30 19:15:36,422.44,lux
2507,7,2025-04-05 12:15:36,90.0,%
7211,20,2025-04-02 04:15:36,989.39,ppm
2968,9,2025-03-12 07:15:36,1326.8,ppm
4798,14,2025-03-11 01:15:36,13.72,lux
4426,13,2025-03-10 13:15:36,78.75,%
4577,13,2025-03-29 10:15:36,75.27,%
2820,8,2025-04-03 05:15:36,18.09,°C
1680,5,2025-04-01 17:15:36,1346.32,ppm
5347,15,2025-04-01 04:15:36,19.45,°C
